id.orig_p	id.resp_p	missed_bytes	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes
57645	22	0	1	40	0	0
54770	22	0	1	40	0	0
48679	22	0	1	40	0	0
58323	22	0	1	40	0	0
41105	22	0	1	40	0	0
40966	22	0	1	40	0	0
51551	22	0	1	40	0	0
53294	22	0	1	40	0	0
45683	22	0	1	40	0	0
56300	22	0	1	40	0	0
55018	22	0	1	40	0	0
34960	22	0	1	40	0	0
54586	22	0	1	40	0	0
43896	22	0	1	40	0	0
50879	22	0	1	40	0	0
51423	22	0	1	40	0	0
57018	22	0	1	40	0	0
49759	22	0	1	40	0	0
39630	22	0	1	40	0	0
41457	22	0	1	40	0	0
56649	22	0	1	40	0	0
60013	22	0	1	40	0	0
52387	22	0	1	40	0	0
39927	22	0	1	40	0	0
55488	22	0	1	40	0	0
60781	22	0	1	40	0	0
35898	22	0	1	40	0	0
36528	22	0	1	40	0	0
56396	22	0	1	40	0	0
35150	22	0	1	40	0	0
53717	22	0	1	40	0	0
44247	22	0	1	40	0	0
49547	22	0	1	40	0	0
45963	22	0	1	40	0	0
35714	22	0	1	40	0	0
49007	22	0	1	40	0	0
40195	22	0	1	40	0	0
38001	22	0	1	40	0	0
48959	22	0	1	40	0	0
50849	22	0	1	40	0	0
37739	22	0	1	40	0	0
47068	22	0	1	40	0	0
40796	22	0	1	40	0	0
40964	22	0	1	40	0	0
57585	22	0	1	40	0	0
56788	22	0	1	40	0	0
49312	22	0	1	40	0	0
37433	22	0	1	40	0	0
47642	22	0	1	40	0	0
44739	22	0	1	40	0	0
52689	22	0	1	40	0	0
60796	22	0	1	40	0	0
56625	22	0	1	40	0	0
34793	22	0	1	40	0	0
55623	22	0	1	40	0	0
55753	22	0	1	40	0	0
33553	22	0	1	40	0	0
37767	22	0	1	40	0	0
52727	22	0	1	40	0	0
41307	22	0	1	40	0	0
37038	22	0	1	40	0	0
43407	22	0	1	40	0	0
45890	22	0	1	40	0	0
38587	22	0	1	40	0	0
45883	22	0	1	40	0	0
40451	22	0	1	40	0	0
58417	22	0	1	40	0	0
37258	22	0	1	40	0	0
56843	22	0	1	40	0	0
41443	22	0	1	40	0	0
42579	22	0	1	40	0	0
36327	22	0	1	40	0	0
46199	22	0	1	40	0	0
32792	22	0	1	40	0	0
43586	22	0	1	40	0	0
43935	22	0	1	40	0	0
41458	22	0	1	40	0	0
50910	22	0	1	40	0	0
59187	22	0	1	40	0	0
40604	22	0	1	40	0	0
55304	22	0	1	40	0	0
33653	22	0	1	40	0	0
49617	22	0	1	40	0	0
35919	22	0	1	40	0	0
58292	22	0	1	40	0	0
33265	22	0	1	40	0	0
56429	22	0	1	40	0	0
44582	22	0	1	40	0	0
43130	22	0	1	40	0	0
58127	22	0	1	40	0	0
54311	22	0	1	40	0	0
39184	22	0	1	40	0	0
43364	22	0	1	40	0	0
42723	22	0	1	40	0	0
33494	22	0	1	40	0	0
60928	22	0	1	40	0	0
38087	22	0	1	40	0	0
59074	22	0	1	40	0	0
41633	22	0	1	40	0	0
56428	22	0	1	40	0	0
35233	22	0	1	40	0	0
43192	22	0	1	40	0	0
36020	22	0	1	40	0	0
59814	22	0	1	40	0	0
35168	22	0	1	40	0	0
47928	22	0	1	40	0	0
45481	22	0	1	40	0	0
50324	22	0	1	40	0	0
56678	22	0	1	40	0	0
56519	22	0	1	40	0	0
59313	22	0	1	40	0	0
52078	22	0	1	40	0	0
49644	22	0	1	40	0	0
42993	22	0	1	40	0	0
39534	22	0	1	40	0	0
33511	22	0	1	40	0	0
42603	22	0	1	40	0	0
46121	22	0	1	40	0	0
35728	22	0	1	40	0	0
60267	22	0	1	40	0	0
56987	22	0	1	40	0	0
55531	22	0	1	40	0	0
38845	22	0	1	40	0	0
52855	22	0	1	40	0	0
55473	22	0	1	40	0	0
42730	22	0	1	40	0	0
41459	22	0	1	40	0	0
56344	22	0	1	40	0	0
37150	22	0	1	40	0	0
42766	22	0	1	40	0	0
42456	22	0	1	40	0	0
49117	22	0	1	40	0	0
57064	22	0	1	40	0	0
51434	22	0	1	40	0	0
55053	22	0	1	40	0	0
35535	22	0	1	40	0	0
43432	22	0	1	40	0	0
58913	22	0	1	40	0	0
53117	22	0	1	40	0	0
58288	22	0	1	40	0	0
38999	22	0	1	40	0	0
53625	22	0	1	40	0	0
36354	22	0	1	40	0	0
52672	22	0	1	40	0	0
57742	22	0	1	40	0	0
47909	22	0	1	40	0	0
58058	22	0	1	40	0	0
53732	22	0	1	40	0	0
57303	22	0	1	40	0	0
54543	22	0	1	40	0	0
46500	22	0	1	40	0	0
41112	22	0	1	40	0	0
40843	22	0	1	40	0	0
47562	22	0	1	40	0	0
47144	22	0	1	40	0	0
40999	22	0	1	40	0	0
50804	22	0	1	40	0	0
47632	22	0	1	40	0	0
39735	22	0	1	40	0	0
44392	22	0	1	40	0	0
33009	22	0	1	40	0	0
54640	22	0	1	40	0	0
48618	22	0	1	40	0	0
39747	22	0	1	40	0	0
57091	22	0	1	40	0	0
48611	22	0	1	40	0	0
54476	22	0	1	40	0	0
42746	22	0	1	40	0	0
39111	22	0	1	40	0	0
39324	22	0	1	40	0	0
46780	22	0	1	40	0	0
59093	22	0	1	40	0	0
44618	22	0	1	40	0	0
35086	22	0	1	40	0	0
42510	22	0	1	40	0	0
39632	22	0	1	40	0	0
35088	22	0	1	40	0	0
51036	22	0	1	40	0	0
53318	22	0	1	40	0	0
58620	22	0	1	40	0	0
59680	22	0	1	40	0	0
32848	22	0	1	40	0	0
51926	22	0	1	40	0	0
39275	22	0	1	40	0	0
37201	22	0	1	40	0	0
33437	22	0	1	40	0	0
48964	22	0	1	40	0	0
37931	22	0	1	40	0	0
51186	22	0	1	40	0	0
43292	22	0	1	40	0	0
51340	22	0	1	40	0	0
51271	22	0	1	40	0	0
49762	22	0	1	40	0	0
53087	22	0	1	40	0	0
35760	22	0	1	40	0	0
45841	22	0	1	40	0	0
34443	22	0	1	40	0	0
48787	22	0	1	40	0	0
57164	22	0	1	40	0	0
57018	22	0	1	40	0	0
44488	22	0	1	40	0	0
50702	22	0	1	40	0	0
36742	22	0	1	40	0	0
38460	22	0	1	40	0	0
38650	22	0	1	40	0	0
36636	22	0	1	40	0	0
55239	22	0	1	40	0	0
42823	22	0	1	40	0	0
40131	22	0	1	40	0	0
38293	22	0	1	40	0	0
38009	22	0	1	40	0	0
33694	22	0	1	40	0	0
37529	22	0	1	40	0	0
54537	22	0	1	40	0	0
37975	22	0	1	40	0	0
51314	22	0	1	40	0	0
49740	22	0	1	40	0	0
53366	22	0	1	40	0	0
51187	22	0	1	40	0	0
46238	22	0	1	40	0	0
49303	22	0	1	40	0	0
48847	22	0	1	40	0	0
38329	22	0	1	40	0	0
32960	22	0	1	40	0	0
35855	22	0	1	40	0	0
56320	22	0	1	40	0	0
38478	22	0	1	40	0	0
49845	22	0	1	40	0	0
54588	22	0	1	40	0	0
34809	22	0	1	40	0	0
56614	22	0	1	40	0	0
57073	22	0	1	40	0	0
51125	22	0	1	40	0	0
58715	22	0	1	40	0	0
60092	22	0	1	40	0	0
52093	22	0	1	40	0	0
55255	22	0	1	40	0	0
57252	22	0	1	40	0	0
49665	22	0	1	40	0	0
58246	22	0	1	40	0	0
45385	22	0	1	40	0	0
48108	22	0	1	40	0	0
35585	22	0	1	40	0	0
46999	22	0	1	40	0	0
55196	22	0	1	40	0	0
54412	22	0	1	40	0	0
56523	22	0	1	40	0	0
34611	22	0	1	40	0	0
52375	22	0	1	40	0	0
44276	22	0	1	40	0	0
44192	22	0	1	40	0	0
48552	22	0	1	40	0	0
45278	22	0	1	40	0	0
54063	22	0	1	40	0	0
59825	22	0	1	40	0	0
34490	22	0	1	40	0	0
35252	22	0	1	40	0	0
45603	22	0	1	40	0	0
44434	22	0	1	40	0	0
37099	22	0	1	40	0	0
35584	22	0	1	40	0	0
43970	22	0	1	40	0	0
34285	22	0	1	40	0	0
45298	22	0	1	40	0	0
37984	22	0	1	40	0	0
54004	22	0	1	40	0	0
36089	22	0	1	40	0	0
47025	22	0	1	40	0	0
39942	22	0	1	40	0	0
52098	22	0	1	40	0	0
60683	22	0	1	40	0	0
54960	22	0	1	40	0	0
55894	22	0	1	40	0	0
52593	22	0	1	40	0	0
37632	22	0	1	40	0	0
55561	22	0	1	40	0	0
34452	22	0	1	40	0	0
51451	22	0	1	40	0	0
42221	22	0	1	40	0	0
37043	22	0	1	40	0	0
58049	22	0	1	40	0	0
51309	22	0	1	40	0	0
55480	22	0	1	40	0	0
46931	22	0	1	40	0	0
58346	22	0	1	40	0	0
60871	22	0	1	40	0	0
52098	22	0	1	40	0	0
57433	22	0	1	40	0	0
53916	22	0	1	40	0	0
56722	22	0	1	40	0	0
56779	22	0	1	40	0	0
38568	22	0	1	40	0	0
58940	22	0	1	40	0	0
46104	22	0	1	40	0	0
53740	22	0	1	40	0	0
48085	22	0	1	40	0	0
48223	22	0	1	40	0	0
39248	22	0	1	40	0	0
38650	22	0	1	40	0	0
44912	22	0	1	40	0	0
46803	22	0	1	40	0	0
35959	22	0	1	40	0	0
43106	22	0	1	40	0	0
50860	22	0	1	40	0	0
52400	22	0	1	40	0	0
48089	22	0	1	40	0	0
54936	22	0	1	40	0	0
60794	22	0	1	40	0	0
36695	22	0	1	40	0	0
38848	22	0	1	40	0	0
56985	22	0	1	40	0	0
48298	22	0	1	40	0	0
57799	22	0	1	40	0	0
44990	22	0	1	40	0	0
44123	22	0	1	40	0	0
38630	22	0	1	40	0	0
52078	22	0	1	40	0	0
35796	22	0	1	40	0	0
51530	22	0	1	40	0	0
43973	22	0	1	40	0	0
39066	22	0	1	40	0	0
49138	22	0	1	40	0	0
60650	22	0	1	40	0	0
57225	22	0	1	40	0	0
41533	22	0	1	40	0	0
52847	22	0	1	40	0	0
46978	22	0	1	40	0	0
48588	22	0	1	40	0	0
40133	22	0	1	40	0	0
60286	22	0	1	40	0	0
41416	22	0	1	40	0	0
35486	22	0	1	40	0	0
56574	22	0	1	40	0	0
58238	22	0	1	40	0	0
57481	22	0	1	40	0	0
48837	22	0	1	40	0	0
44452	22	0	1	40	0	0
45442	22	0	1	40	0	0
53264	22	0	1	40	0	0
34229	22	0	1	40	0	0
35222	22	0	1	40	0	0
38123	22	0	1	40	0	0
57929	22	0	1	40	0	0
35071	22	0	1	40	0	0
58979	22	0	1	40	0	0
49650	22	0	1	40	0	0
33643	22	0	1	40	0	0
34529	22	0	1	40	0	0
57825	22	0	1	40	0	0
60505	22	0	1	40	0	0
57013	22	0	1	40	0	0
59644	22	0	1	40	0	0
40430	22	0	1	40	0	0
35885	22	0	1	40	0	0
36998	22	0	1	40	0	0
34936	22	0	1	40	0	0
57336	22	0	1	40	0	0
41405	22	0	1	40	0	0
38037	22	0	1	40	0	0
35264	22	0	1	40	0	0
43130	22	0	1	40	0	0
43310	22	0	1	40	0	0
36415	22	0	1	40	0	0
43131	22	0	1	40	0	0
50985	22	0	1	40	0	0
35649	22	0	1	40	0	0
49171	22	0	1	40	0	0
49509	22	0	1	40	0	0
57195	22	0	1	40	0	0
44254	22	0	1	40	0	0
44777	22	0	1	40	0	0
50448	22	0	1	40	0	0
46095	22	0	1	40	0	0
36337	22	0	1	40	0	0
48213	22	0	1	40	0	0
45601	22	0	1	40	0	0
41169	22	0	1	40	0	0
56887	22	0	1	40	0	0
60372	22	0	1	40	0	0
47184	22	0	1	40	0	0
39833	22	0	1	40	0	0
47999	22	0	1	40	0	0
39814	22	0	1	40	0	0
60375	22	0	1	40	0	0
34656	22	0	1	40	0	0
47198	22	0	1	40	0	0
44361	22	0	1	40	0	0
36295	22	0	1	40	0	0
46435	22	0	1	40	0	0
56323	22	0	1	40	0	0
46046	22	0	1	40	0	0
53920	22	0	1	40	0	0
56024	22	0	1	40	0	0
42288	22	0	1	40	0	0
32810	22	0	1	40	0	0
54867	22	0	1	40	0	0
34094	22	0	1	40	0	0
46440	22	0	1	40	0	0
42229	22	0	1	40	0	0
51077	22	0	1	40	0	0
49628	22	0	1	40	0	0
40300	22	0	1	40	0	0
50923	22	0	1	40	0	0
43810	22	0	1	40	0	0
60956	22	0	1	40	0	0
60800	22	0	1	40	0	0
34604	22	0	1	40	0	0
35411	22	0	1	40	0	0
35461	22	0	1	40	0	0
34272	22	0	1	40	0	0
60846	22	0	1	40	0	0
36961	22	0	1	40	0	0
46710	22	0	1	40	0	0
49865	22	0	1	40	0	0
60145	22	0	1	40	0	0
59589	22	0	1	40	0	0
47239	22	0	1	40	0	0
49651	22	0	1	40	0	0
52324	22	0	1	40	0	0
55647	22	0	1	40	0	0
36311	22	0	1	40	0	0
58427	22	0	1	40	0	0
52543	22	0	1	40	0	0
46079	22	0	1	40	0	0
53446	22	0	1	40	0	0
40193	22	0	1	40	0	0
56323	22	0	1	40	0	0
37754	22	0	1	40	0	0
50362	22	0	1	40	0	0
50143	22	0	1	40	0	0
35021	22	0	1	40	0	0
49862	22	0	1	40	0	0
54508	22	0	1	40	0	0
34180	22	0	1	40	0	0
55295	22	0	1	40	0	0
44992	22	0	1	40	0	0
54535	22	0	1	40	0	0
49179	22	0	1	40	0	0
34928	22	0	1	40	0	0
44104	22	0	1	40	0	0
50468	22	0	1	40	0	0
38110	22	0	1	40	0	0
36514	22	0	1	40	0	0
54327	22	0	1	40	0	0
36245	22	0	1	40	0	0
52177	22	0	1	40	0	0
59709	22	0	1	40	0	0
59183	22	0	1	40	0	0
43523	22	0	1	40	0	0
39065	22	0	1	40	0	0
34116	22	0	1	40	0	0
51062	22	0	1	40	0	0
34623	22	0	1	40	0	0
40623	22	0	1	40	0	0
38597	22	0	1	40	0	0
47783	22	0	1	40	0	0
52553	22	0	1	40	0	0
60248	22	0	1	40	0	0
55814	22	0	1	40	0	0
56784	22	0	1	40	0	0
39383	22	0	1	40	0	0
54011	22	0	1	40	0	0
53264	22	0	1	40	0	0
33205	22	0	1	40	0	0
57811	22	0	1	40	0	0
57759	22	0	1	40	0	0
52435	22	0	1	40	0	0
56974	22	0	1	40	0	0
36954	22	0	1	40	0	0
39949	22	0	1	40	0	0
49615	22	0	1	40	0	0
37766	22	0	1	40	0	0
39885	22	0	1	40	0	0
38138	22	0	1	40	0	0
37488	22	0	1	40	0	0
51238	22	0	1	40	0	0
49515	22	0	1	40	0	0
39662	22	0	1	40	0	0
59429	22	0	1	40	0	0
45012	22	0	1	40	0	0
34881	22	0	1	40	0	0
54548	22	0	1	40	0	0
44682	22	0	1	40	0	0
52444	22	0	1	40	0	0
52175	22	0	1	40	0	0
42660	22	0	1	40	0	0
60641	22	0	1	40	0	0
34539	22	0	1	40	0	0
50348	22	0	1	40	0	0
53879	22	0	1	40	0	0
52097	22	0	1	40	0	0
51162	22	0	1	40	0	0
36283	22	0	1	40	0	0
52358	22	0	1	40	0	0
39125	22	0	1	40	0	0
53579	22	0	1	40	0	0
53174	22	0	1	40	0	0
50781	22	0	1	40	0	0
38811	22	0	1	40	0	0
60035	22	0	1	40	0	0
41149	22	0	1	40	0	0
57827	22	0	1	40	0	0
60442	22	0	1	40	0	0
39811	22	0	1	40	0	0
49994	22	0	1	40	0	0
39749	22	0	1	40	0	0
40512	22	0	1	40	0	0
38095	22	0	1	40	0	0
56020	22	0	1	40	0	0
58798	22	0	1	40	0	0
58107	22	0	1	40	0	0
36305	22	0	1	40	0	0
50433	22	0	1	40	0	0
58912	22	0	1	40	0	0
57402	22	0	1	40	0	0
48083	22	0	1	40	0	0
60244	22	0	1	40	0	0
46579	22	0	1	40	0	0
47768	22	0	1	40	0	0
53083	22	0	1	40	0	0
48467	22	0	1	40	0	0
43091	22	0	1	40	0	0
44806	22	0	1	40	0	0
43366	22	0	1	40	0	0
51645	22	0	1	40	0	0
44803	22	0	1	40	0	0
51936	22	0	1	40	0	0
37992	22	0	1	40	0	0
47283	22	0	1	40	0	0
32880	22	0	1	40	0	0
42820	22	0	1	40	0	0
56438	22	0	1	40	0	0
41924	22	0	1	40	0	0
54476	22	0	1	40	0	0
55163	22	0	1	40	0	0
41881	22	0	1	40	0	0
54950	22	0	1	40	0	0
46130	22	0	1	40	0	0
52380	22	0	1	40	0	0
39611	22	0	1	40	0	0
53548	22	0	1	40	0	0
35415	22	0	1	40	0	0
51337	22	0	1	40	0	0
52300	22	0	1	40	0	0
42383	22	0	1	40	0	0
37970	22	0	1	40	0	0
60879	22	0	1	40	0	0
35350	22	0	1	40	0	0
53439	22	0	1	40	0	0
41805	22	0	1	40	0	0
43389	22	0	1	40	0	0
57194	22	0	1	40	0	0
42307	22	0	1	40	0	0
41629	22	0	1	40	0	0
59599	22	0	1	40	0	0
48511	22	0	1	40	0	0
49595	22	0	1	40	0	0
45088	22	0	1	40	0	0
55699	22	0	1	40	0	0
49392	22	0	1	40	0	0
41723	22	0	1	40	0	0
58303	22	0	1	40	0	0
36934	22	0	1	40	0	0
35562	22	0	1	40	0	0
34893	22	0	1	40	0	0
60580	22	0	1	40	0	0
44011	22	0	1	40	0	0
47739	22	0	1	40	0	0
40700	22	0	1	40	0	0
48032	22	0	1	40	0	0
41709	22	0	1	40	0	0
37626	22	0	1	40	0	0
60989	22	0	1	40	0	0
38065	22	0	1	40	0	0
43395	22	0	1	40	0	0
36575	22	0	1	40	0	0
42923	22	0	1	40	0	0
40180	22	0	1	40	0	0
35205	22	0	1	40	0	0
46629	22	0	1	40	0	0
59984	22	0	1	40	0	0
50003	22	0	1	40	0	0
35666	22	0	1	40	0	0
46979	22	0	1	40	0	0
42402	22	0	1	40	0	0
48788	22	0	1	40	0	0
58150	22	0	1	40	0	0
52984	22	0	1	40	0	0
42539	22	0	1	40	0	0
38562	22	0	1	40	0	0
60015	22	0	1	40	0	0
39153	22	0	1	40	0	0
33342	22	0	1	40	0	0
36828	22	0	1	40	0	0
42892	22	0	1	40	0	0
58487	22	0	1	40	0	0
40782	22	0	1	40	0	0
42835	22	0	1	40	0	0
38623	22	0	1	40	0	0
59083	22	0	1	40	0	0
39484	22	0	1	40	0	0
43341	22	0	1	40	0	0
33820	22	0	1	40	0	0
36286	22	0	1	40	0	0
34223	22	0	1	40	0	0
58465	22	0	1	40	0	0
46571	22	0	1	40	0	0
56946	22	0	1	40	0	0
43108	22	0	1	40	0	0
58583	22	0	1	40	0	0
49341	22	0	1	40	0	0
46396	22	0	1	40	0	0
46590	22	0	1	40	0	0
49228	22	0	1	40	0	0
38663	22	0	1	40	0	0
56700	22	0	1	40	0	0
59610	22	0	1	40	0	0
38600	22	0	1	40	0	0
50359	22	0	1	40	0	0
40687	22	0	1	40	0	0
37923	22	0	1	40	0	0
53443	22	0	1	40	0	0
43341	22	0	1	40	0	0
38751	22	0	1	40	0	0
44128	22	0	1	40	0	0
59680	22	0	1	40	0	0
59339	22	0	1	40	0	0
54780	22	0	1	40	0	0
39039	22	0	1	40	0	0
35252	22	0	1	40	0	0
44989	22	0	1	40	0	0
48571	22	0	1	40	0	0
59227	22	0	1	40	0	0
41189	22	0	1	40	0	0
60904	22	0	1	40	0	0
36003	22	0	1	40	0	0
57330	22	0	1	40	0	0
55367	22	0	1	40	0	0
34733	22	0	1	40	0	0
44136	22	0	1	40	0	0
39946	22	0	1	40	0	0
45750	22	0	1	40	0	0
47812	22	0	1	40	0	0
39579	22	0	1	40	0	0
57985	22	0	1	40	0	0
44335	22	0	1	40	0	0
42705	22	0	1	40	0	0
59283	22	0	1	40	0	0
52595	22	0	1	40	0	0
33714	22	0	1	40	0	0
35283	22	0	1	40	0	0
49782	22	0	1	40	0	0
43098	22	0	1	40	0	0
49582	22	0	1	40	0	0
39298	22	0	1	40	0	0
60524	22	0	1	40	0	0
48339	22	0	1	40	0	0
32805	22	0	1	40	0	0
36856	22	0	1	40	0	0
60959	22	0	1	40	0	0
37978	22	0	1	40	0	0
60111	22	0	1	40	0	0
34959	22	0	1	40	0	0
57187	22	0	1	40	0	0
47983	22	0	1	40	0	0
58073	22	0	1	40	0	0
44190	22	0	1	40	0	0
33816	22	0	1	40	0	0
33801	22	0	1	40	0	0
43328	22	0	1	40	0	0
56052	22	0	1	40	0	0
37528	22	0	1	40	0	0
42093	22	0	1	40	0	0
56776	22	0	1	40	0	0
58114	22	0	1	40	0	0
42662	22	0	1	40	0	0
41116	22	0	1	40	0	0
55771	22	0	1	40	0	0
35299	22	0	1	40	0	0
41831	22	0	1	40	0	0
39803	22	0	1	40	0	0
34301	22	0	1	40	0	0
48238	22	0	1	40	0	0
34260	22	0	1	40	0	0
43854	22	0	1	40	0	0
39501	22	0	1	40	0	0
34906	22	0	1	40	0	0
50716	22	0	1	40	0	0
41794	22	0	1	40	0	0
53349	22	0	1	40	0	0
45047	22	0	1	40	0	0
55627	22	0	1	40	0	0
54885	22	0	1	40	0	0
39938	22	0	1	40	0	0
58935	22	0	1	40	0	0
43586	22	0	1	40	0	0
42536	22	0	1	40	0	0
48596	22	0	1	40	0	0
39879	22	0	1	40	0	0
59957	22	0	1	40	0	0
53255	22	0	1	40	0	0
43446	22	0	1	40	0	0
40513	22	0	1	40	0	0
39245	22	0	1	40	0	0
45696	22	0	1	40	0	0
50062	22	0	1	40	0	0
38195	22	0	1	40	0	0
52903	22	0	1	40	0	0
58673	22	0	1	40	0	0
44261	22	0	1	40	0	0
41391	22	0	1	40	0	0
53009	22	0	1	40	0	0
48898	22	0	1	40	0	0
60035	22	0	1	40	0	0
34636	22	0	1	40	0	0
52895	22	0	1	40	0	0
56479	22	0	1	40	0	0
59120	22	0	1	40	0	0
51958	22	0	1	40	0	0
54947	22	0	1	40	0	0
48783	22	0	1	40	0	0
49815	22	0	1	40	0	0
42874	22	0	1	40	0	0
47320	22	0	1	40	0	0
53513	22	0	1	40	0	0
48789	22	0	1	40	0	0
53215	22	0	1	40	0	0
55412	22	0	1	40	0	0
40039	22	0	1	40	0	0
33622	22	0	1	40	0	0
60481	22	0	1	40	0	0
41428	22	0	1	40	0	0
43302	22	0	1	40	0	0
56059	22	0	1	40	0	0
43316	22	0	1	40	0	0
43186	22	0	1	40	0	0
44768	22	0	1	40	0	0
41073	22	0	1	40	0	0
43268	22	0	1	40	0	0
45770	22	0	1	40	0	0
34115	22	0	1	40	0	0
46790	22	0	1	40	0	0
42287	22	0	1	40	0	0
36087	22	0	1	40	0	0
38055	22	0	1	40	0	0
52398	22	0	1	40	0	0
41531	22	0	1	40	0	0
39362	22	0	1	40	0	0
43750	22	0	1	40	0	0
52990	22	0	1	40	0	0
42170	22	0	1	40	0	0
49016	22	0	1	40	0	0
43783	22	0	1	40	0	0
37518	22	0	1	40	0	0
49270	22	0	1	40	0	0
36040	22	0	1	40	0	0
58201	22	0	1	40	0	0
60468	22	0	1	40	0	0
59282	22	0	1	40	0	0
49213	22	0	1	40	0	0
39797	22	0	1	40	0	0
50015	22	0	1	40	0	0
46920	22	0	1	40	0	0
42688	22	0	1	40	0	0
56660	22	0	1	40	0	0
54256	22	0	1	40	0	0
43075	22	0	1	40	0	0
42690	22	0	1	40	0	0
36218	22	0	1	40	0	0
47639	22	0	1	40	0	0
33915	22	0	1	40	0	0
43406	22	0	1	40	0	0
54183	22	0	1	40	0	0
52891	22	0	1	40	0	0
37098	22	0	1	40	0	0
39420	22	0	1	40	0	0
37279	22	0	1	40	0	0
42716	22	0	1	40	0	0
48560	22	0	1	40	0	0
56052	22	0	1	40	0	0
39151	22	0	1	40	0	0
35478	22	0	1	40	0	0
34742	22	0	1	40	0	0
49916	22	0	1	40	0	0
43916	22	0	1	40	0	0
52896	22	0	1	40	0	0
53543	22	0	1	40	0	0
59648	22	0	1	40	0	0
59004	22	0	1	40	0	0
51326	22	0	1	40	0	0
51993	22	0	1	40	0	0
39494	22	0	1	40	0	0
35944	22	0	1	40	0	0
33400	22	0	1	40	0	0
45425	22	0	1	40	0	0
47435	22	0	1	40	0	0
43610	22	0	1	40	0	0
46294	22	0	1	40	0	0
50203	22	0	1	40	0	0
38338	22	0	1	40	0	0
39243	22	0	1	40	0	0
51348	22	0	1	40	0	0
58588	22	0	1	40	0	0
33635	22	0	1	40	0	0
41631	22	0	1	40	0	0
51147	22	0	1	40	0	0
47167	22	0	1	40	0	0
38876	22	0	1	40	0	0
48991	22	0	1	40	0	0
60985	22	0	1	40	0	0
48746	22	0	1	40	0	0
46526	22	0	1	40	0	0
41846	22	0	1	40	0	0
36980	22	0	1	40	0	0
55070	22	0	1	40	0	0
39287	22	0	1	40	0	0
54482	22	0	1	40	0	0
51682	22	0	1	40	0	0
43326	22	0	1	40	0	0
49512	22	0	1	40	0	0
56841	22	0	1	40	0	0
42416	22	0	1	40	0	0
52222	22	0	1	40	0	0
40039	22	0	1	40	0	0
45192	22	0	1	40	0	0
52593	22	0	1	40	0	0
39583	22	0	1	40	0	0
45094	22	0	1	40	0	0
45627	22	0	1	40	0	0
42675	22	0	1	40	0	0
54444	22	0	1	40	0	0
43633	22	0	1	40	0	0
52881	22	0	1	40	0	0
45844	22	0	1	40	0	0
47425	22	0	1	40	0	0
49760	22	0	1	40	0	0
44747	22	0	1	40	0	0
51075	22	0	1	40	0	0
57159	22	0	1	40	0	0
53115	22	0	1	40	0	0
54828	22	0	1	40	0	0
41023	22	0	1	40	0	0
43399	22	0	1	40	0	0
45634	22	0	1	40	0	0
43106	22	0	1	40	0	0
35613	22	0	1	40	0	0
36003	22	0	1	40	0	0
47954	22	0	1	40	0	0
49980	22	0	1	40	0	0
42047	22	0	1	40	0	0
54204	22	0	1	40	0	0
42086	22	0	1	40	0	0
54668	22	0	1	40	0	0
49553	22	0	1	40	0	0
54518	22	0	1	40	0	0
40075	22	0	1	40	0	0
39684	22	0	1	40	0	0
49474	22	0	1	40	0	0
40815	22	0	1	40	0	0
46865	22	0	1	40	0	0
44895	22	0	1	40	0	0
45560	22	0	1	40	0	0
50664	22	0	1	40	0	0
38605	22	0	1	40	0	0
41366	22	0	1	40	0	0
43517	22	0	1	40	0	0
59210	22	0	1	40	0	0
41327	22	0	1	40	0	0
39216	22	0	1	40	0	0
41543	22	0	1	40	0	0
49100	22	0	1	40	0	0
50303	22	0	1	40	0	0
46557	22	0	1	40	0	0
43280	22	0	1	40	0	0
33728	22	0	1	40	0	0
37284	22	0	1	40	0	0
46058	22	0	1	40	0	0
54443	22	0	1	40	0	0
48154	22	0	1	40	0	0
58375	22	0	1	40	0	0
47753	22	0	1	40	0	0
46061	22	0	1	40	0	0
38884	22	0	1	40	0	0
47624	22	0	1	40	0	0
53027	22	0	1	40	0	0
35723	22	0	1	40	0	0
59764	22	0	1	40	0	0
42765	22	0	1	40	0	0
41567	22	0	1	40	0	0
35867	22	0	1	40	0	0
55192	22	0	1	40	0	0
46739	22	0	1	40	0	0
38145	22	0	1	40	0	0
47417	22	0	1	40	0	0
33191	22	0	1	40	0	0
50244	22	0	1	40	0	0
55639	22	0	1	40	0	0
44889	22	0	1	40	0	0
52194	22	0	1	40	0	0
56728	22	0	1	40	0	0
51006	22	0	1	40	0	0
60309	22	0	1	40	0	0
58329	22	0	1	40	0	0
37535	22	0	1	40	0	0
35467	22	0	1	40	0	0
57787	22	0	1	40	0	0
33984	22	0	1	40	0	0
44615	22	0	1	40	0	0
37804	22	0	1	40	0	0
34431	22	0	1	40	0	0
59583	22	0	1	40	0	0
36871	22	0	1	40	0	0
35402	22	0	1	40	0	0
45619	22	0	1	40	0	0
47511	22	0	1	40	0	0
42668	22	0	1	40	0	0
43574	22	0	1	40	0	0
33669	22	0	1	40	0	0
40187	22	0	1	40	0	0
42943	22	0	1	40	0	0
38100	22	0	1	40	0	0
40295	22	0	1	40	0	0
43173	22	0	1	40	0	0
43524	22	0	1	40	0	0
46513	22	0	1	40	0	0
39831	22	0	1	40	0	0
59672	22	0	1	40	0	0
57049	22	0	1	40	0	0
38242	22	0	1	40	0	0
